"Date","Price","Open","High","Low","Vol.","Change %"
"05/13/2020","103.0138","103.0138","103.0138","103.0138","","2.21%"
"05/12/2020","100.7904","100.7904","100.7904","100.7904","","-13.16%"
"05/11/2020","116.0684","116.0684","116.0684","116.0684","","-0.20%"
"05/10/2020","116.2984","116.2984","116.2984","116.2984","","15.57%"
"05/09/2020","100.6276","100.6276","100.6276","100.6276","","0.58%"
"05/08/2020","100.0465","100.0465","100.0465","100.0465","","1.74%"
"05/07/2020","98.3320","98.3320","98.3320","98.3320","","2.31%"
"05/06/2020","96.1099","96.1099","96.1099","96.1099","","2.32%"
"05/05/2020","93.9335","93.9335","93.9335","93.9335","","-2.53%"
"05/04/2020","96.3738","96.3738","96.3738","96.3738","","5.67%"
"05/03/2020","91.2028","91.2028","91.2028","91.2028","","0.99%"
"05/02/2020","90.3104","90.3104","90.3104","90.3104","","-2.64%"
"05/01/2020","92.7615","92.7615","92.7615","92.7615","","-2.07%"
"04/30/2020","94.7270","94.7270","94.7270","94.7270","","3.09%"
"04/29/2020","91.8903","91.8903","91.8903","91.8903","","8.60%"
"04/28/2020","84.6140","84.6140","84.6140","84.6140","","1.32%"
